Sample_ID,extraction_ID,PMEL_ID,collection_year,collection_month,collection_day,location1,location2,location3,longitude,latitude,sample_type,depth,sample_volume_liters,sample_collect_device,filter_type,filter_size_micrometer,filter_preservation,preservation_volume_milliliters,time_of_day,project,collected_by,extraction_by,extraction_date,extraction_kit,plate_or_vial,longmire_volume_input_microliter,elution_volume_microliters,extraction_plate_ID,extraction_well_ID
e04212_B,e04212,E1989,2023,9,27,IC_3,IC,NA,-165.3038167,71.60053333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H2
e04213_B,e04213,E1990,2023,9,27,IC_2,IC,NA,-165.6028,71.7052,sample,36.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A3
e04214_B,e04214,E1991,2023,9,27,IC_2,IC,NA,-165.6028,71.7052,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B3
e04215_B,e04215,E1992,2023,9,27,IC_1,IC,NA,-165.9698,71.8302,sample,39.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C3
e04216_B,e04216,E1993,2023,9,27,IC_1,IC,NA,-165.9698,71.8302,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D3
e04217_B,e04217,E1994,2023,9,29,DBO_3.8,DBO_3,NA,-168.948,67.67653333,sample,45.5,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E3
e04218_B,e04218,E1995,2023,9,29,DBO_3.8,DBO_3,NA,-168.948,67.67653333,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F3
e04219_B,e04219,E1996,2023,9,29,DBO_3.8,DBO_3,NA,-168.948,67.67653333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G3
e04220_B,e04220,E1997,2023,9,29,DBO_3.7,DBO_3,NA,-168.596,67.78333333,sample,45.4,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H3
e04221_B,e04221,E1998,2023,9,29,DBO_3.7,DBO_3,NA,-168.596,67.78333333,sample,30.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A4
e04222_B,e04222,E1999,2023,9,29,DBO_3.7,DBO_3,NA,-168.596,67.78333333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B4
e04223_B,e04223,E2000,2023,9,29,DBO_3.6,DBO_3,NA,-168.234,67.8975,sample,53.5,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C4
e04224_B,e04224,E2001,2023,9,29,DBO_3.6,DBO_3,NA,-168.234,67.8975,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D4
e04225_B,e04225,E2002,2023,9,29,DBO_3.6,DBO_3,NA,-168.234,67.8975,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E4
e04226_B,e04226,E2003,2023,10,1,DBO_3.4,DBO_3,NA,-167.4869667,67.1329,sample,44,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F4
e04227_B,e04227,E2004,2023,10,1,DBO_3.4,DBO_3,NA,-167.4869667,67.1329,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G4
e04228_B,e04228,E2005,2023,10,1,DBO_3.4,DBO_3,NA,-167.4869667,67.1329,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H4
e04229_B,e04229,E2006,2023,10,1,DBO_3.5,DBO_3,NA,-167.875,67.013,sample,47.4,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A5
e04230_B,e04230,E2007,2023,10,1,DBO_3.5,DBO_3,NA,-167.875,67.013,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B5
e04231_B,e04231,E2008,2023,10,1,DBO_3.5,DBO_3,NA,-167.875,67.013,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C5
e04232_B,e04232,E2009,2023,10,1,DBO_3.3,DBO_3,NA,-167.2949667,68.18673333,sample,42,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D5
e04233_B,e04233,E2010,2023,10,1,DBO_3.3,DBO_3,NA,-167.2949667,68.18673333,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E5
e04234_B,e04234,E2011,2023,10,1,DBO_3.3,DBO_3,NA,-167.2949667,68.18673333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F5
e04235_B,e04235,E2012,2023,10,1,DBO_3.2,DBO_3,NA,-167.122,68.24683333,sample,38.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G5
e04236_B,e04236,E2013,2023,10,1,DBO_3.2,DBO_3,NA,-167.122,68.24683333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H5
e04237_B,e04237,E2014,2023,10,2,DBO_3.1,DBO_3,NA,-166.924,68.30416667,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A6
e04238_B,e04238,E2015,2023,10,2,DBO_3.1,DBO_3,NA,-166.924,68.30416667,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B6
e04239_B,e04239,E2016,2023,10,2,BS_8,BS,NA,-168.8396833,65.78238333,sample,43.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C6
e04240_B,e04240,E2017,2023,10,2,BS_8,BS,NA,-168.8396833,65.78238333,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D6
e04241_B,e04241,E2018,2023,10,2,BS_8,BS,NA,-168.8396833,65.78238333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E6
e04242_B,e04242,E2019,2023,10,2,BS_6,BS,NA,-168.65,65.7375,sample,46.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F6
e04243_B,e04243,E2020,2023,10,2,BS_6,BS,NA,-168.65,65.7375,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G6
e04244_B,e04244,E2021,2023,9,2,BS_6,BS,NA,-168.65,65.7375,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H6
e04245_B,e04245,E2022,2023,9,3,BS_3,BS,NA,-168.3679,65.66991667,sample,47.8,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A7
e04246_B,e04246,E2023,2023,9,3,BS_3,BS,NA,-168.3679,65.66991667,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B7
e04247_B,e04247,E2024,2023,9,3,BS_3,BS,NA,-168.3679,65.66991667,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C7
e04248_B,e04248,E2025,2023,9,3,BS_1,BS,NA,-168.1528333,65.61833333,sample,24.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D7
e04249_B,e04249,E2026,2023,9,3,BS_1,BS,NA,-168.1528333,65.61833333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E7
e04250_B,e04250,NC5,2023,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,NA,NA,NA,NA,NA,NA,NA,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F7
e04251_B,e04251,E2028,2023,10,2,NA,NA,NA,NA,NA,field_blank,NA,1,NA,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G7
e04252_B,e04252,E2029,2023,9,21,NA,NA,NA,NA,NA,field_blank,NA,1,NA,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H7
e04253_B,e04253,E2030.NC,2023,11,14,NA,NA,NA,NA,NA,field_blank,NA,1,NA,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A8
e04254_B,e04254,NC1,2023,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,NA,NA,NA,NA,NA,NA,NA,DBO,Matt Galaska,KL,2024_05_07,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B8
e04255_B,e04255,NC2,2023,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,NA,NA,NA,NA,NA,NA,NA,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C8
e04256_B,e04256,NC3,2023,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,NA,NA,NA,NA,NA,NA,NA,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D8
e04257_B,e04257,NC4,2023,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,NA,NA,NA,NA,NA,NA,NA,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E8
e04258_B,e04258,E1877,2023,9,14,M8,M8,NA,-174.6735,62.19491667,sample,67.7,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F8
e04259_B,e04259,E1878,2023,9,14,M8,M8,NA,-174.6735,62.19491667,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G8
e04260_B,e04260,E1879,2023,9,14,M8,M8,NA,-174.6735,62.19491667,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H8
PC35_B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC35_B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e04197_C,e04197,E1974,2023,9,26,IC_10,IC,NA,-162.8565,70.7172,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A1
e04198_C,e04198,E1975,2023,9,26,IC_9,IC,NA,-163.1872,70.849,sample,39.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B1
e04199_C,e04199,E1976,2023,9,26,IC_9,IC,NA,-163.1872,70.849,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C1
e04200_C,e04200,E1977,2023,9,26,IC_8,IC,NA,-163.5642,70.9725,sample,40.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D1
e04201_C,e04201,E1978,2023,9,26,IC_8,IC,NA,-163.5642,70.9725,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E1
e04202_C,e04202,E1979,2023,9,26,IC_8,IC,NA,-163.5642,70.9725,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F1
e04203_C,e04203,E1980,2023,9,26,IC_7,IC,NA,-163.8018,71.0847,sample,38.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G1
e04204_C,e04204,E1981,2023,9,26,IC_7,IC,NA,-163.8018,71.0847,sample,10.4,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H1
e04205_C,e04205,E1982,2023,9,26,IC_6,IC,NA,-164.2018,71.195,sample,39.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A2
e04206_C,e04206,E1983,2023,9,26,IC_6,IC,NA,-164.2018,71.195,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B2
e04207_C,e04207,E1984,2023,9,27,IC_5,IC,NA,-164.6117,71.3367,sample,39.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C2
e04208_C,e04208,E1985,2023,9,27,IC_5,IC,NA,-164.6117,71.3367,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D2
e04209_C,e04209,E1986,2023,9,27,IC_4,IC,NA,-164.919,71.4485,sample,37.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E2
e04210_C,e04210,E1987,2023,9,27,IC_4,IC,NA,-164.919,71.4485,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F2
e04211_C,e04211,E1988,2023,9,27,IC_3,IC,NA,-165.3038167,71.60053333,sample,37.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G2
e04212_C,e04212,E1989,2023,9,27,IC_3,IC,NA,-165.3038167,71.60053333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H2
e04213_C,e04213,E1990,2023,9,27,IC_2,IC,NA,-165.6028,71.7052,sample,36.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A3
e04214_C,e04214,E1991,2023,9,27,IC_2,IC,NA,-165.6028,71.7052,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B3
e04215_C,e04215,E1992,2023,9,27,IC_1,IC,NA,-165.9698,71.8302,sample,39.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C3
e04216_C,e04216,E1993,2023,9,27,IC_1,IC,NA,-165.9698,71.8302,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D3
e04217_C,e04217,E1994,2023,9,29,DBO_3.8,DBO_3,NA,-168.948,67.67653333,sample,45.5,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E3
e04218_C,e04218,E1995,2023,9,29,DBO_3.8,DBO_3,NA,-168.948,67.67653333,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F3
e04219_C,e04219,E1996,2023,9,29,DBO_3.8,DBO_3,NA,-168.948,67.67653333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G3
e04220_C,e04220,E1997,2023,9,29,DBO_3.7,DBO_3,NA,-168.596,67.78333333,sample,45.4,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H3
e04221_C,e04221,E1998,2023,9,29,DBO_3.7,DBO_3,NA,-168.596,67.78333333,sample,30.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A4
e04222_C,e04222,E1999,2023,9,29,DBO_3.7,DBO_3,NA,-168.596,67.78333333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B4
e04223_C,e04223,E2000,2023,9,29,DBO_3.6,DBO_3,NA,-168.234,67.8975,sample,53.5,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C4
e04224_C,e04224,E2001,2023,9,29,DBO_3.6,DBO_3,NA,-168.234,67.8975,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D4
e04225_C,e04225,E2002,2023,9,29,DBO_3.6,DBO_3,NA,-168.234,67.8975,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E4
e04226_C,e04226,E2003,2023,10,1,DBO_3.4,DBO_3,NA,-167.4869667,67.1329,sample,44,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F4
e04227_C,e04227,E2004,2023,10,1,DBO_3.4,DBO_3,NA,-167.4869667,67.1329,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G4
e04228_C,e04228,E2005,2023,10,1,DBO_3.4,DBO_3,NA,-167.4869667,67.1329,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H4
e04229_C,e04229,E2006,2023,10,1,DBO_3.5,DBO_3,NA,-167.875,67.013,sample,47.4,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A5
e04230_C,e04230,E2007,2023,10,1,DBO_3.5,DBO_3,NA,-167.875,67.013,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B5
e04231_C,e04231,E2008,2023,10,1,DBO_3.5,DBO_3,NA,-167.875,67.013,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C5
e04232_C,e04232,E2009,2023,10,1,DBO_3.3,DBO_3,NA,-167.2949667,68.18673333,sample,42,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D5
e04233_C,e04233,E2010,2023,10,1,DBO_3.3,DBO_3,NA,-167.2949667,68.18673333,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E5
e04234_C,e04234,E2011,2023,10,1,DBO_3.3,DBO_3,NA,-167.2949667,68.18673333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F5
e04235_C,e04235,E2012,2023,10,1,DBO_3.2,DBO_3,NA,-167.122,68.24683333,sample,38.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G5
e04236_C,e04236,E2013,2023,10,1,DBO_3.2,DBO_3,NA,-167.122,68.24683333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H5
e04237_C,e04237,E2014,2023,10,2,DBO_3.1,DBO_3,NA,-166.924,68.30416667,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A6
e04238_C,e04238,E2015,2023,10,2,DBO_3.1,DBO_3,NA,-166.924,68.30416667,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B6
e04239_C,e04239,E2016,2023,10,2,BS_8,BS,NA,-168.8396833,65.78238333,sample,43.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C6
